sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.34656063287857475,30,7657,24,18870,4772.542185832992,0.0,0.4890374113619692,8.015342275246557,16783.4
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.4138994495518806,30,6060,19,16476,5005.3312450048925,0.0,0.34382377885254545,5.265954408250624,15683.433333333332
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:phases:phasesDiv:phase:2:name-container:name-input::IBehaviorListener:0:-1&random=0.46378963077786883,30,154,25,455,119.34808568031393,0.0,0.3450179409329285,0.029649979298923546,88.0
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:category::IBehaviorListener:0:-1&random=0.7597529129175038,30,42,7,322,58.05749066418753,0.0,0.25104182356780635,0.017071170879985272,69.63333333333334
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.822921901842721,30,230,24,2304,556.0530750047357,0.0,0.3294929104108777,0.6041454155180177,1877.5666666666666
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.14536738289529483,30,241,31,1719,350.94665786507596,0.0,0.24222067918678444,0.5556567611865584,2349.0666666666666
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:organization:name::IBehaviorListener:0:-1&random=0.9689886339409747,30,16931,149,25711,5486.667341129972,0.0,0.2293963816544067,13.123728164331922,58582.86666666667
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.6748635462921264,30,10198,15,20042,4909.9951619120775,0.0,0.28771458712956743,6.542893824326269,23286.7
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:context:container:creationDiv:event::IBehaviorListener:0:-1&random=0.9994412394033615,30,1200,45,4695,1214.0194488648947,0.0,0.27666599037202355,0.018822653641846654,69.66666666666667
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:context:container:creationDiv:level::IBehaviorListener:0:-1&random=0.6389264980464004,30,6986,41,18807,4418.930880754856,0.0,0.2759153491708744,5.722108910111378,21236.366666666665
TC0003_PlannerC:/logout,30,18,9,52,8.815642662651182,0.0,0.28637977776929247,0.4113912627916301,1471.0
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:actor:name::IBehaviorListener:0:-1&random=0.5394079998653609,30,7460,15,16913,4782.871441578443,0.0,0.31251302137589065,7.447026601368807,24401.4
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:organization:name::IBehaviorListener:0:-1&random=0.09072531443656007,30,8759,11,14632,4844.19973221125,0.0,0.3465043486295753,8.48585991551069,25077.666666666668
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.5962860213474035,30,10191,51,28424,7319.846527003753,0.0,0.3152419481952398,8.890992782272894,28880.6
TC0001_PlannerA:/logout,30,26,10,68,17.708158822669535,0.0,0.48557046436722073,0.6975333526212713,1471.0
TC0001_PlannerA:/,30,13,4,74,14.106105848965624,0.0,0.4859007790609158,0.6980078574205147,1471.0
TC0002_PlannerB:/logout,30,20,7,105,18.93133792301948,0.0,0.5236058992931321,0.7521721463478488,1471.0
TOTAL,2940,5599,2,49496,7967.144214263578,0.0,14.381591562799617,388.79739195309594,27683.2037414966
