sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
TC0007_UpdatePlanSegment:/,20,17,4,87,20.259010341080337,0.0,2.204585537918871,3.166938795194004,1471.0
TC0004_UpdatePlanDetails:/login.do,20,2981,1267,4078,767.4085352665811,0.0,4.886391399951136,119.449364769118,25032.0
TC0004_UpdatePlanDetails:/;jsessionid=1vunvdm5lq1v614sgl9t7lzpr4,20,2,1,6,0.9630680142129112,0.0,7.19165767709457,0.7584951456310679,108.0
TC0004_UpdatePlanDetails:/home,20,50,4,911,197.312309550114,0.0,7.186489399928135,10.323560456342078,1471.0
TC0004_UpdatePlanDetails:/plan,100,99,3,1402,272.97923290975814,0.0,16.592002654720424,5.726185291189647,353.4
TC0004_UpdatePlanDetails:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:name::IBehaviorListener:0:-1&random=0.005395617343375569,20,176,3,1283,400.68684468048116,0.0,3.692762186115214,0.26685976735598227,74.0
TC0004_UpdatePlanDetails:/logout,20,173,7,1546,423.6738840193009,0.0,3.255738238645613,4.676944286179391,1471.0
TC0004_UpdatePlanDetails:/,20,79,4,1129,245.69234318553762,0.0,3.2325844512687896,4.643683327945692,1471.0
TC0005_AddNewEvents:/login.do,20,4073,1352,10142,3355.4863194475997,0.0,1.967922857423989,48.106489225622354,25032.0
TC0005_AddNewEvents:/,40,67,1,1577,261.2274858719886,0.0,4.478280340349306,3.4527366491267353,789.5
TC0005_AddNewEvents:/home,20,48,4,745,160.47354922229394,0.0,2.273243919072516,3.265568168902023,1471.0
TC0005_AddNewEvents:/plan,180,15,3,908,77.27323974214433,0.0,20.222446916076844,4.526791231322323,229.22222222222223
TC0005_AddNewEvents:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:incidents:eventsDiv:event:1:name-container:name-input::IBehaviorListener:0:-1&random=0.09016340483185992,20,6,4,16,3.5552777669262365,0.0,2.2652622041001247,0.16370058896817305,74.0
TC0005_AddNewEvents:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:incidents:eventsDiv:event:1:confirmed::IBehaviorListener:1:-1&random=0.25871927449742615,20,11,4,111,22.973680593235382,0.0,2.2637238256932655,0.16358941709111488,74.0
TC0005_AddNewEvents:/segment.png,20,58,4,1020,220.5792091290564,0.0,2.2621875353466803,3.249685414545866,1471.0
TC0005_AddNewEvents:/logout,20,90,6,1466,316.3903087959554,0.0,2.2650056625141564,3.253733720271801,1471.0
TC0009_UpdateSameTask:/plan,160,203,2,12523,1156.63887082356,0.0,4.38152093545472,11.823527826081003,2763.2625
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.04952374825592731,20,1206,5,4830,1609.9512562497039,0.0,0.5428586938819825,2.2398222477064222,4225.0
TC0009_UpdateSameTask:/plan?wicket:interface=:1:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.7455206658306013,20,22,4,69,20.709599223548487,0.0,0.6027000964320154,0.04137677419840888,70.3
TC0009_UpdateSameTask:/logout,20,36,6,103,29.763190353186268,0.0,0.5574912891986062,0.8008493031358885,1471.0
TC0009_UpdateSameTask:/,20,18,4,64,15.158825812047578,0.0,0.5577089317085413,0.8011619517024066,1471.0
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.34656063287857475,20,1329,5,9287,2206.6398188195553,0.0,0.5539705841619811,3.6742207191923106,6791.7
TC0006_AddNewOrg:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.12481855407133524,20,28,5,325,68.64202429998696,0.0,2.3657440264963334,0.17096197066477406,74.0
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.14536738289529483,20,78,4,373,111.5887539136449,0.0,0.4517119884361731,0.28823106762128464,653.4
TC0006_AddNewOrg:/logout,20,18,6,90,19.495832888081495,0.0,2.361553902467824,3.392427529814618,1471.0
TC0008_AddNewGoals:/home,20,211,5,1765,479.38037871819495,0.0,2.1652051531882646,3.11036794955072,1471.0
TC0008_AddNewGoals:/plan,160,43,3,1275,151.94772487191113,0.0,19.05215527506549,4.625822368421053,248.625
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:name::IBehaviorListener:0:-1&random=0.4138994495518806,20,1012,6,11575,2534.733802591507,0.0,0.5294647111770001,3.0824256598453963,5961.5
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:context:container:creationDiv:event::IBehaviorListener:0:-1&random=0.9994412394033615,20,161,4,963,287.26966425294546,0.0,0.3990502603802949,0.028058221432989486,72.0
TC0003_PlannerC:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:context:container:creationDiv:level::IBehaviorListener:0:-1&random=0.6389264980464004,20,294,4,1475,462.1094540257751,0.0,0.3981446459498736,3.6974184674417216,9509.5
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:category::IBehaviorListener:0:-1&random=0.7321752379604155,20,37,4,524,111.92920753762175,0.0,2.410219329959026,0.17417600626657026,74.0
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:category::IBehaviorListener:0:-1&random=0.7597529129175038,20,120,6,1767,381.83039101150655,0.0,0.48942834768989824,0.0345324200396437,72.25
TC0003_PlannerC:/logout,20,67,7,908,193.39215987211065,0.0,0.39458627628931064,0.5668324340054453,1471.0
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:organization:name::IBehaviorListener:0:-1&random=0.047894925781012065,20,38,4,216,60.93313958758403,0.0,2.404713237946375,0.1737781050859685,74.0
TC0008_AddNewGoals:/plan?wicket:interface=:1:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:endsWithSegment::IBehaviorListener:0:-1&random=0.14848660448390094,20,11,4,38,10.399038417084533,0.0,2.4024024024024024,0.17361111111111113,74.0
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:sg-editor:mo:aspect:goalsDiv:goal:0:organization:name::IBehaviorListener:0:-1&random=0.9689886339409747,20,1037,4,2946,1282.874756162892,0.0,0.4365763681211936,7.989134364563096,18738.7
TC0008_AddNewGoals:/logout,20,39,7,334,70.40090553394893,0.0,2.4006721882127,3.448621864121954,1471.0
TC0008_AddNewGoals:/,20,19,4,80,24.14104388795149,0.0,2.4000960038401535,3.4477941617664705,1471.0
TC0010_AddFlow:/;jsessionid=n2q7y7rm3mcn1ij525zgqo2at,20,365,3,1904,604.129919802024,0.0,2.551671344730799,1.118225113230416,448.75
TC0010_AddFlow:/home,20,131,5,1307,286.38612047374085,0.0,2.9801817910892563,4.281100990910446,1471.0
TC0010_AddFlow:/plan,300,44,3,1256,119.27572799563576,0.0,40.20369874028411,6.56189275663361,167.13333333333333
TC0002_PlannerB:/plan?wicket:interface=:3:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.5962860213474035,20,101,4,991,223.65931681913005,0.0,0.4063636548347116,1.2481396163927099,3145.2
TC0002_PlannerB:/logout,20,19,7,81,17.157797061394568,0.0,0.40274673271713085,0.5785551209247065,1471.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:name::IBehaviorListener:0:-1&random=0.9942259558057822,20,26,4,143,34.182561343468684,0.0,2.945074363127669,0.21282763952289793,74.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:intent::IBehaviorListener:0:-1&random=0.37325538123256385,20,21,4,63,17.402514186174365,0.0,2.9201343261790043,0.2110253321652796,74.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:other:firstChoice::IBehaviorListener:0:-1&random=0.7691024521234556,20,21,3,76,20.421740866047635,0.0,2.904865649963689,0.20992193173565724,74.0
TC0010_AddFlow:/plan?wicket:interface=:1:indicator:big-form:segment:receives:flows-div:flows:0:flow:other:secondChoice:secondChoice-input::IBehaviorListener:0:-1&random=0.829941064898804,20,75,4,1035,221.04213964762465,0.0,2.874389192296637,0.20771953147456165,74.0
TC0010_AddFlow:/logout,20,36,7,116,28.10249099279279,0.0,2.7236824186299877,3.912633630668664,1471.0
TC0010_AddFlow:/,20,19,4,69,20.517066067057446,0.0,2.7292576419213974,3.92064256959607,1471.0
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:phases:phasesDiv:phase:2:name-container:name-input::IBehaviorListener:0:-1&random=0.46378963077786883,20,45,5,270,64.18605767610283,0.0,0.47093173844451247,0.03564180637641574,77.5
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:tabs:panel:newInvolvedContainer:newInvolved::IBehaviorListener:0:-1&random=0.822921901842721,20,97,5,1029,228.1233219116362,0.0,0.4458116000178325,0.35997980612768044,826.85
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.6748635462921264,20,112,5,1104,237.61954885909535,0.0,0.4166840285011875,0.6554838547960332,1610.85
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:actor:name::IBehaviorListener:0:-1&random=0.5394079998653609,20,85,5,364,121.16790003957318,0.0,0.4024711730022337,0.6602846162940454,1679.95
TC0001_PlannerA:/plan?wicket:interface=:1:indicator:big-form:segment:part:organization:name::IBehaviorListener:0:-1&random=0.09072531443656007,20,51,5,210,64.9016756332223,0.0,0.3996802557953637,0.6695815222821743,1715.5
TC0001_PlannerA:/logout,20,34,8,109,30.522901238250594,0.0,0.39721157474528807,0.5706037367678894,1471.0
TC0001_PlannerA:/,20,14,4,70,14.420384876971903,0.0,0.39725102292138403,0.5706604049974179,1471.0
TC0011_UpdatePhase:/;jsessionid=mldfyrsyazh01a9zwmz394xpw,20,370,2,1766,513.9793283780973,0.0,2.126528442317916,0.7903874269005848,380.6
TC0012_UpdateAgent:/;jsessionid=itcq1im3tufzyl1asmf75007,20,346,2,1640,490.6040638845137,0.0,2.972209838014564,0.7090926400653886,244.3
TC0011_UpdatePhase:/home,40,80,4,527,117.40688863946612,0.0,5.019450370184464,7.2105581001380346,1471.0
TC0012_UpdateAgent:/home,20,195,6,614,190.6479150161365,0.0,3.883495145631068,5.578731796116505,1471.0
TC0011_UpdatePhase:/plan,200,68,3,1406,199.02831858808435,0.0,25.15406867060747,5.249437963778141,213.7
TC0012_UpdateAgent:/plan,140,36,4,322,44.228670058029564,0.0,25.617566331198535,6.843978728270814,273.57142857142856
TC0012_UpdateAgent:/plan?wicket:interface=:1:indicator:big-form:segment:part:actor:name::IBehaviorListener:0:-1&random=0.9527071632814981,20,23,4,72,21.988406035909016,0.0,3.755163349605708,0.27136922643635,74.0
TC0011_UpdatePhase:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.5996661214385959,20,19,4,70,18.16665902140512,0.0,2.542911633820725,0.1837650985378258,74.0
TC0012_UpdateAgent:/logout,20,40,7,122,30.291748051243257,0.0,3.679175864606328,5.285222360191317,1471.0
TC0012_UpdateAgent:/,20,31,5,57,18.037461018668893,0.0,3.6663611365719526,5.266813703024748,1471.0
TC0011_UpdatePhase:/logout,20,41,6,136,30.9991532142412,0.0,2.539037704709915,3.647387171511997,1471.0
TC0011_UpdatePhase:/,20,22,4,64,18.907670401189037,0.0,2.538715410002539,3.6469241876110687,1471.0
TC0015_UpdateOrg:/login.do,20,3235,1065,7278,2379.1715070587074,0.0,2.0905194940942824,51.10330024432947,25031.95
TC0016_UpdateRoles:/login.do,20,5441,1444,9445,1749.6955528034002,0.0,2.1150592216582065,51.704213098826145,25032.45
TC0014_UpdateTransmissionMedia:/login.do,20,4631,3831,6707,832.582182129786,0.0,2.0896458050360462,51.08204471842023,25032.0
TC0013_UpdatePhase:/login.do,20,6372,3871,9823,1804.4922526849482,0.0,2.0058168689198674,49.0328201785177,25032.0
TC0014_UpdateTransmissionMedia:/;jsessionid=1gcji50fzeuhtuc0ifb6k099k,20,4135,70,5561,1757.8619250384825,0.0,3.422899195618689,83.81089016772206,25073.0
TC0014_UpdateTransmissionMedia:/home,20,773,239,1525,387.6283787340652,0.0,2.7393507738665934,67.07396675112999,25073.0
TC0013_UpdatePhase:/;jsessionid=h8qtame2iq6717ohsf8532rus,20,2924,5,5603,1795.447350244501,0.0,3.1051079024996118,72.24455029304455,23824.75
TC0013_UpdatePhase:/home,20,815,133,1529,377.9041677462686,0.0,3.97377309755613,92.71969066660043,23892.9
TC0013_UpdatePhase:/plan,260,1277,3,12382,2712.8386348732474,0.0,8.958720970298394,273.38726198013575,31248.71923076923
TC0013_UpdatePhase:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:indexed::IBehaviorListener:0:-1&random=0.8376628133096905,20,363,7,1082,282.4604574095284,0.0,1.236323174877913,0.10540138004574395,87.3
TC0013_UpdatePhase:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.1660776531605097,20,181,11,718,231.02772560885413,0.0,0.7098995492137863,0.06118030783019203,88.25
TC0013_UpdatePhase:/logout,20,22,9,153,31.267355180763207,0.0,0.6987387765084023,1.0037546291443944,1471.0
TC0013_UpdatePhase:/,20,8,4,33,6.51363953562062,0.0,0.6995942353435007,1.0049835158108298,1471.0
TC0016_UpdateRoles:/;jsessionid=18gm35ru9lkeg4xl9oyg8vli,20,2371,138,5241,1844.3342403154586,0.0,2.9868578255675033,73.13557651023,25073.45
TC0016_UpdateRoles:/home,20,877,225,1569,406.6263149379292,0.0,5.405405405405405,132.35562711148648,25073.45
TC0015_UpdateOrg:/;jsessionid=1h91r9vfjoebukjamk1rbmrdv,20,3789,88,6008,2298.8504795875697,0.0,2.8864193967383462,70.67485274751046,25072.95
TC0015_UpdateOrg:/home,20,927,73,1680,579.596883618261,0.0,8.176614881439084,200.20689071443172,25072.95
TC0014_UpdateTransmissionMedia:/plan,200,1747,13,12246,2948.348170484619,0.0,6.52507259143258,271.7071769171479,42639.855
TC0015_UpdateOrg:/plan,240,2440,9,16283,3793.137634588357,0.0,6.5870728694936185,250.9394673305201,39010.04583333333
TC0016_UpdateRoles:/plan,100,3789,13,12829,4297.66060096653,0.0,4.0793016235620465,218.40971294464387,54825.94
TC0014_UpdateTransmissionMedia:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.6374102989115448,20,355,26,903,330.6119175105459,0.0,1.9107671730199676,0.16420655393140346,88.0
TC0016_UpdateRoles:/plan?wicket:interface=:1:indicator:big-form:segment:part:role:name::IBehaviorListener:0:-1&random=0.04610376036565511,20,286,42,875,170.62763551078118,0.0,1.16427989288625,1.824474345820235,1604.65
TC0016_UpdateRoles:/logout,20,18,6,110,21.548549835197726,0.0,1.1506155793349442,1.6528862472672878,1471.0
TC0016_UpdateRoles:/,20,17,4,122,30.2808107553282,0.0,1.151742009789807,1.6545043910164126,1471.0
TC0014_UpdateTransmissionMedia:/logout,20,22,9,58,13.67515996250135,0.0,1.7473353136466887,2.510088131224882,1471.0
TC0014_UpdateTransmissionMedia:/,20,12,4,52,10.599056561788885,0.0,1.7407955435634086,2.5006935982243883,1471.0
TC0015_UpdateOrg:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.8394454578606031,20,377,11,5488,1191.1620576143282,0.0,1.171577529142991,1.9534110296702007,1707.35
TC0015_UpdateOrg:/logout,20,39,9,135,34.16763819756935,0.0,1.9855058076044874,2.8522256279162117,1471.0
TC0015_UpdateOrg:/,20,17,5,87,20.80931281902408,0.0,1.9938191606021336,2.864167954341541,1471.0
TOTAL,6620,752,1,20367,2097.192715864426,0.0,124.41971920987841,1119.1510133769993,9210.84410876133
