sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
TC0013_UpdatePlace:/login.do,20,4039,646,10724,3597.467941483287,0.0,1.7757258279321673,45.66762782451389,26334.95
TC0012_UpdateAgent:/login.do,20,6760,1761,10490,2397.1120807129582,0.0,1.7681902572716826,45.47391643090796,26335.0
TC0011_UpdatePhase:/login.do,20,8091,2379,10611,1795.2038735196597,0.0,1.7365633411478685,44.660542567508905,26335.0
TC0009_UpdateSameTask:/login.do,20,7095,2777,10836,2194.6239996865065,0.0,1.6494845360824744,40.30943943298969,25024.1
TC0009_UpdateSameTask:/;jsessionid=1565r9oy88ew89gf57ypx1c4,20,510,1,7827,1709.0648349316652,0.0,2.2212350066637048,11.759855862672147,5421.35
TC0009_UpdateSameTask:/home,20,234,4,1732,544.9496398750989,0.0,1.926040061633282,9.409570914387519,5002.7
TC0009_UpdateSameTask:/plan,160,295,4,8244,1131.2855601455142,0.0,6.1460454039104215,35.20782966571275,5866.01875
TC0009_UpdateSameTask:/plan?wicket:interface=:1:indicator:big-form:segment:part:task::IBehaviorListener:0:-1&random=0.7455206658306013,20,39,4,237,71.3831212542573,0.0,0.8345852111500583,0.051265048614588554,62.9
TC0009_UpdateSameTask:/logout,20,41,6,365,80.3145534756933,0.0,0.7706535141800247,0.9791213104963008,1301.0
TC0009_UpdateSameTask:/,20,13,4,53,12.650988103701623,0.0,0.7705050660708094,0.978932706013792,1301.0
TC0016_UpdateRoles:/login.do,20,6600,4802,10682,1124.4275554698936,0.0,1.7885888034340907,45.99852161956716,26335.0
TC0016_UpdateRoles:/;jsessionid=18gm35ru9lkeg4xl9oyg8vli,20,1276,2,2218,675.2201863096216,0.0,2.643754130865829,57.92454973562458,22435.8
TC0016_UpdateRoles:/home,20,680,6,1825,591.2923050404089,0.0,2.32910213112845,51.43756095696984,22614.75
TC0016_UpdateRoles:/plan,100,1947,5,11965,2747.2852028684606,0.0,3.687859566307715,118.8275530936532,32994.59
TC0016_UpdateRoles:/plan?wicket:interface=:1:indicator:big-form:segment:part:role:name::IBehaviorListener:0:-1&random=0.04610376036565511,20,299,5,1786,403.59430124817175,0.0,0.7779982106041157,1.3901399667405765,1829.7
TC0016_UpdateRoles:/logout,20,191,10,811,212.87625513429157,0.0,0.7372456502506635,0.9366763583751105,1301.0
TC0016_UpdateRoles:/,20,76,8,559,124.46858037271896,0.0,0.7366482504604052,0.9359173572744015,1301.0
TC0015_UpdateOrg:/login.do,20,6709,5131,7136,516.242334083513,0.0,1.9809825673534074,50.94646085083201,26335.0
TC0015_UpdateOrg:/;jsessionid=1h91r9vfjoebukjamk1rbmrdv,20,1545,2,4045,730.8514623369103,0.0,3.088803088803089,75.59905888030889,25062.6
TC0015_UpdateOrg:/home,20,697,94,1975,520.3288383320686,0.0,2.406449284081338,59.03849660841054,25122.25
TC0015_UpdateOrg:/plan,240,2075,4,13295,2866.1619581865148,0.0,6.776406810288845,221.96504327018098,33541.7
TC0015_UpdateOrg:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.8394454578606031,20,518,5,5106,1306.3718641719133,0.0,0.5703367838708757,0.5059789563549776,908.45
TC0015_UpdateOrg:/logout,20,54,9,189,55.78628863797985,0.0,0.5656108597285069,0.7186130161199095,1301.0
TC0015_UpdateOrg:/,20,23,5,130,33.58314309292684,0.0,0.565642853102551,0.718653663951581,1301.0
TC0014_UpdateTransmissionMedia:/;jsessionid=1gcji50fzeuhtuc0ifb6k099k,20,2965,2,10145,3472.3972540595064,0.0,1.8846588767433095,46.12813030060309,25063.0
TC0014_UpdateTransmissionMedia:/home,20,722,7,1922,510.5268749047399,0.0,2.8015128169211376,61.54518752626418,22495.8
TC0014_UpdateTransmissionMedia:/plan,200,2182,4,11450,2627.318461930339,0.0,5.734767025089606,112.67019489247312,20118.39
TC0014_UpdateTransmissionMedia:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.6374102989115448,20,1649,6,3988,1315.7930488872482,0.0,0.6793709025442439,0.05699019582866266,85.9
TC0014_UpdateTransmissionMedia:/logout,20,50,7,204,44.83068145812642,0.0,0.5739045596717266,0.7291502266923011,1301.0
TC0014_UpdateTransmissionMedia:/,20,15,6,33,8.632931136062652,0.0,0.5735918320523116,0.7287529038086498,1301.0
TC0013_UpdatePlace:/;jsessionid=h8qtame2iq6717ohsf8532rus,20,6042,3,9993,3820.4277047864684,0.0,1.9835366458395318,40.91499538207874,21122.35
TC0013_UpdatePlace:/home,20,855,3,2037,741.0641318401531,0.0,2.8801843317972353,45.30482138356855,16107.35
TC0013_UpdatePlace:/plan,260,988,4,12737,1960.4741613805645,0.0,7.357935250169798,85.93324398276546,11959.284615384615
TC0013_UpdatePlace:/plan?wicket:interface=:1:indicator:big-form:plan:mo:aspect:indexed::IBehaviorListener:0:-1&random=0.8376628133096905,20,1415,5,3786,1412.5363526295528,0.0,0.9517011658339282,0.0765822031881989,82.4
TC0013_UpdatePlace:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.1660776531605097,20,188,4,1971,420.0415455642453,0.0,0.5748613147078268,0.04659520421948205,83.0
TC0013_UpdatePlace:/logout,20,34,10,113,27.368047062222036,0.0,0.5674885792923418,0.7209986734954459,1301.0
TC0013_UpdatePlace:/,20,14,5,93,18.64530772071086,0.0,0.5680043168328079,0.7216539220698077,1301.0
TC0011_UpdatePhase:/;jsessionid=mldfyrsyazh01a9zwmz394xpw,20,597,2,8705,1897.1072874247254,0.0,1.9741387819563714,10.336467278649689,5361.6
TC0011_UpdatePhase:/home,40,99,5,1204,252.23519654282984,0.0,1.1921437725389683,5.868805043513248,5041.05
TC0011_UpdatePhase:/plan,200,407,4,11247,1519.2642004519819,0.0,5.968902020473334,34.02851223251858,5837.79
TC0011_UpdatePhase:/plan?wicket:interface=:1:indicator:big-form:entity:mo:aspect:mo-details:name::IBehaviorListener:0:-1&random=0.5996661214385959,20,84,6,915,214.19801586382633,0.0,0.6089577687787352,0.19811941471546446,333.15
TC0011_UpdatePhase:/logout,20,16,8,29,5.736723803705389,0.0,0.5976036095258015,0.7592600546807303,1301.0
TC0011_UpdatePhase:/,20,13,5,31,8.411153309742964,0.0,0.5978894502406505,0.7596232175420765,1301.0
TC0012_UpdateAgent:/;jsessionid=itcq1im3tufzyl1asmf75007,20,2590,6,9410,2991.261771811354,0.0,2.0519134092541296,50.220981455832565,25062.6
TC0012_UpdateAgent:/home,20,933,10,1633,349.7327944302621,0.0,6.81663258350375,167.23549601653033,25122.25
TC0012_UpdateAgent:/plan,140,2235,4,13030,2793.3421188257844,0.0,6.011937991153863,242.92737599035945,41377.27857142857
TC0012_UpdateAgent:/plan?wicket:interface=:1:indicator:big-form:segment:part:actor:name::IBehaviorListener:0:-1&random=0.9527071632814981,20,382,9,2349,587.4068841101541,0.0,1.2546264349789849,2.188796283953328,1786.45
TC0012_UpdateAgent:/logout,20,98,14,250,80.86284684575482,0.0,0.8838216447920809,1.1229023045649387,1301.0
TC0012_UpdateAgent:/,20,56,7,461,117.74348177287777,0.0,0.8843296781039972,1.1235477648567387,1301.0
TOTAL,4660,1005,1,13295,2248.517708001838,0.0,108.58674123266923,1012.450506269661,9547.660300429185
